player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
402962,Ilias,Kyritsis,Ilias Kyritsis,2021,441,ilias-kyritsis,Germany,Frankfurt am Main,Greece,1997-10-14 00:00:00,Goalkeeper,Goalkeeper,right,185.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ilias-kyritsis/profil/spieler/402962,GR1,Apollon Smyrnis,200000.0,200000.0
402963,Georgios,Daviotis,Georgios Daviotis,2021,3060,georgios-daviotis,Greece,Athen,Greece,1998-06-29 00:00:00,Right Winger,Attack,right,181.0,2023-06-30 00:00:00,SPORTS ACTION,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/georgios-daviotis/profil/spieler/402963,GR1,APS Atromitos Athinon,175000.0,250000.0
402964,Marios,Pavlis,Marios Pavlis,2018,3060,marios-pavlis,,,Greece,1998-06-07 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marios-pavlis/profil/spieler/402964,GR1,APS Atromitos Athinon,100000.0,100000.0
402970,Dimitrios,Stavropoulos,Dimitrios Stavropoulos,2025,3060,dimitrios-stavropoulos,Greece,Athens,Greece,1997-05-01 00:00:00,Centre-Back,Defender,right,191.0,2029-06-30 00:00:00,Orizon Sports,https://img.a.transfermarkt.technology/portrait/header/402970-1669302645.png?lm=1,,,,https://www.transfermarkt.co.uk/dimitrios-stavropoulos/profil/spieler/402970,GR1,APS Atromitos Athinon,400000.0,800000.0
402976,,Vitor Feijão,Vitor Feijão,2024,6954,vitor-feijao,Brazil,São Paulo,Brazil,1996-08-01 00:00:00,Left Winger,Attack,right,169.0,,R13 Fussball,https://img.a.transfermarkt.technology/portrait/header/402976-1655396172.png?lm=1,,,,https://www.transfermarkt.co.uk/vitor-feijao/profil/spieler/402976,AUS1,Central Coast Mariners Football Club,,
402979,Orlando,Mosquera,Orlando Mosquera,2025,50531,orlando-mosquera,Panama,San Miguelito,Panama,1994-12-25 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2028-06-30 00:00:00,GSMGroup,https://img.a.transfermarkt.technology/portrait/header/402979-1765233655.png?lm=1,47.0,0.0,,https://www.transfermarkt.co.uk/orlando-mosquera/profil/spieler/402979,SA1,Al-Fayha FC,,
402982,Panagiotis,Xomplios,Panagiotis Xomplios,2015,2079,panagiotis-xomplios,,,Greece,1996-02-27 00:00:00,Centre-Forward,Attack,,190.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/panagiotis-xomplios/profil/spieler/402982,GR1,Veria NPS,100000.0,100000.0
403013,Mathieu,Troonbeeckx,Mathieu Troonbeeckx,2019,475,mathieu-troonbeeckx,,,Belgium,1998-02-16 00:00:00,Right Winger,Attack,right,,2025-06-30 00:00:00,Oneteam-Onedream,https://img.a.transfermarkt.technology/portrait/header/403013-1580730365.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mathieu-troonbeeckx/profil/spieler/403013,BE1,Koninklijke Sint-Truidense Voetbalvereniging,150000.0,150000.0
403080,Erik,Vardanyan,Erik Vardanyan,2020,41231,erik-vardanyan,Armenia,Yerevan,Armenia,1998-06-07 00:00:00,Attacking Midfield,Midfield,right,182.0,,Dmitriy Seluk,https://img.a.transfermarkt.technology/portrait/header/403080-1633455038.png?lm=1,,,,https://www.transfermarkt.co.uk/erik-vardanyan/profil/spieler/403080,RU1,FK Sochi,200000.0,350000.0
403148,Ángelo,Araos,Ángelo Araos,2025,5662,angelo-araos,Chile,Antofagasta,Chile,1997-01-06 00:00:00,Attacking Midfield,Midfield,right,174.0,2026-06-30 00:00:00,AIM fútbol,https://img.a.transfermarkt.technology/portrait/header/403148-1532420513.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/angelo-araos/profil/spieler/403148,MEX1,Club de Futbol Puebla de La Franja,,
403151,Robert,Sánchez,Robert Sánchez,2025,631,robert-sanchez,Spain,Cartagena,Spain,1997-11-18 00:00:00,Goalkeeper,Goalkeeper,right,197.0,2030-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/403151-1695028195.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/robert-sanchez/profil/spieler/403151,GB1,Chelsea Football Club,22000000.0,32000000.0
403177,Emir,Sahiti,Emir Sahiti,2025,119,emir-sahiti,Yugoslavia (Republic),Zemun,Kosovo,1998-11-29 00:00:00,Right Winger,Attack,right,184.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/403177-1758189673.jpg?lm=1,7.0,1.0,53982.0,https://www.transfermarkt.co.uk/emir-sahiti/profil/spieler/403177,,,,
403184,Maximilian,Entrup,Maximilian Entrup,2025,413,maximilian-entrup,Austria,Wien,Austria,1997-07-25 00:00:00,Centre-Forward,Attack,,186.0,2029-06-30 00:00:00,BRILLMANN ,https://img.a.transfermarkt.technology/portrait/header/403184-1754323110.png?lm=1,3.0,1.0,,https://www.transfermarkt.co.uk/maximilian-entrup/profil/spieler/403184,A1,Linzer Athletik-Sport-Klub,,
403187,Dani,Fernández,Dani Fernández,2025,2696,dani-fernandez,Spain,Madrid,Spain,1997-04-30 00:00:00,Right-Back,Defender,right,178.0,2028-06-30 00:00:00,MV.SPORTS,https://img.a.transfermarkt.technology/portrait/header/403187-1770830598.png?lm=1,,,,https://www.transfermarkt.co.uk/dani-fernandez/profil/spieler/403187,RU1,PFK Krylya Sovetov Samara,800000.0,800000.0
403204,Daniil,Bolshunov,Daniil Bolshunov,2016,3691,daniil-bolshunov,Russia,"Togliatti, Samara Region",Russia,1997-04-03 00:00:00,Attacking Midfield,Midfield,left,178.0,2023-06-30 00:00:00,APS,https://img.a.transfermarkt.technology/portrait/header/403204-1567002434.png?lm=1,,,,https://www.transfermarkt.co.uk/daniil-bolshunov/profil/spieler/403204,RU1,Tom Tomsk,175000.0,200000.0
403219,Ernesto,Trinidad,Ernesto Trinidad,2025,47345,ernesto-trinidad,Dominican Republic,Moca,Dominican Republic,1996-01-02 00:00:00,Right-Back,Defender,,173.0,,,https://img.a.transfermarkt.technology/portrait/header/403219-1742560006.jpg?lm=1,9.0,0.0,15232.0,https://www.transfermarkt.co.uk/ernesto-trinidad/profil/spieler/403219,,,,
403290,Dario,Špikić,Dario Špikić,2025,2425,dario-spikic,Croatia,Zagreb,Croatia,1999-03-22 00:00:00,Right Winger,Attack,right,183.0,2028-06-30 00:00:00,LIAN Sports Group,https://img.a.transfermarkt.technology/portrait/header/403290-1601583952.jpg?lm=1,10.0,2.0,,https://www.transfermarkt.co.uk/dario-spikic/profil/spieler/403290,PO1,Rio Ave Futebol Clube,1000000.0,3500000.0
403296,,Léo,Léo,2025,679,leotm,Brazil,Rio de Janeiro,Brazil,1996-03-06 00:00:00,Centre-Back,Defender,left,183.0,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/403296-1737135493.jpg?lm=1,,,,https://www.transfermarkt.co.uk/leotm/profil/spieler/403296,BRA1,Clube Atlético Paranaense,,
403315,,Claudinho,Claudinho,2024,964,claudinho,Brazil,Guarulhos,Brazil,1997-01-28 00:00:00,Attacking Midfield,Midfield,right,170.0,2029-06-30 00:00:00,Elenko Sports Ltda.,https://img.a.transfermarkt.technology/portrait/header/403315-1741070953.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/claudinho/profil/spieler/403315,RU1,AO FK Zenit Sankt-Peterburg,13000000.0,20000000.0
403564,Jon,McCracken,Jon McCracken,2025,511,jon-mccracken,Scotland,Wishaw,Scotland,2000-05-24 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/403564-1725873210.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/jon-mccracken/profil/spieler/403564,SC1,Dundee Football Club,250000.0,250000.0
403566,Ryan,Mullen,Ryan Mullen,2025,465,ryan-mullen,Scotland,Glasgow,Scotland,2001-05-18 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2027-05-31 00:00:00,David Moss Group,https://img.a.transfermarkt.technology/portrait/header/403566-1766764878.jpg?lm=1,9.0,0.0,,https://www.transfermarkt.co.uk/ryan-mullen/profil/spieler/403566,SC1,Saint Mirren Football Club,50000.0,50000.0
403568,Stephen,Welsh,Stephen Welsh,2025,371,stephen-welsh,Scotland,Coatbridge,Scotland,2000-01-19 00:00:00,Centre-Back,Defender,right,189.0,2027-05-31 00:00:00,Deadline Day Soccer ,https://img.a.transfermarkt.technology/portrait/header/403568-1622031005.jpg?lm=1,10.0,0.0,,https://www.transfermarkt.co.uk/stephen-welsh/profil/spieler/403568,SC1,The Celtic Football Club,800000.0,1500000.0
403569,Lewis,Mayo,Lewis Mayo,2025,2553,lewis-mayo,Scotland,Lenzie,Scotland,2000-03-19 00:00:00,Centre-Back,Defender,right,188.0,2026-05-31 00:00:00,Quantum Sport,https://img.a.transfermarkt.technology/portrait/header/403569-1757465269.jpg?lm=1,12.0,0.0,,https://www.transfermarkt.co.uk/lewis-mayo/profil/spieler/403569,SC1,Kilmarnock Football Club,900000.0,900000.0
403571,Jordan,Houston,Jordan Houston,2018,124,jordan-houston,Scotland,East Kilbride,Scotland,2000-01-28 00:00:00,Right-Back,Defender,right,178.0,2023-05-31 00:00:00,Avid Sports Group,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jordan-houston/profil/spieler/403571,SC1,Rangers Football Club,225000.0,350000.0
403572,Stephen,Kelly,Stephen Kelly,2023,1241,stephen-kelly,Scotland,Port Glasgow,Scotland,2000-04-13 00:00:00,Central Midfield,Midfield,right,176.0,2025-05-31 00:00:00,PLG Scotland,https://img.a.transfermarkt.technology/portrait/header/403572-1634026456.jpg?lm=1,,,,https://www.transfermarkt.co.uk/stephen-kelly/profil/spieler/403572,SC1,Livingston Football Club,550000.0,550000.0
403574,Elliot,Watt,Elliot Watt,2025,987,elliot-watt,England,Preston,Scotland,2000-03-11 00:00:00,Defensive Midfield,Midfield,,180.0,2027-05-31 00:00:00,14 Sports Management,https://img.a.transfermarkt.technology/portrait/header/403574-1768831953.png?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/elliot-watt/profil/spieler/403574,SC1,Motherwell Football Club,500000.0,500000.0
403575,Seb,Ross,Seb Ross,2019,370,seb-ross,Scotland,Inverurie,Scotland,2000-01-20 00:00:00,Attacking Midfield,Midfield,,171.0,2023-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/seb-ross/profil/spieler/403575,SC1,Aberdeen Football Club,,
403577,Jack,Paterson,Jack Paterson,2016,2553,jack-paterson,,,Scotland,2000-05-24 00:00:00,Right Winger,Attack,right,169.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jack-paterson/profil/spieler/403577,SC1,Kilmarnock Football Club,,
403673,Mikael,Anderson,Mikael Anderson,2025,1044,mikael-anderson,Iceland,Reykjavík,Iceland,1998-07-01 00:00:00,Central Midfield,Midfield,right,180.0,2029-06-30 00:00:00,Elite Consulting,https://img.a.transfermarkt.technology/portrait/header/403673-1601547615.jpg?lm=1,37.0,2.0,,https://www.transfermarkt.co.uk/mikael-anderson/profil/spieler/403673,SE1,Djurgårdens Idrottsförening,1700000.0,1700000.0
403690,Japhet,Sery Larsen,Japhet Sery Larsen,2025,25467,japhet-sery-larsen,Denmark,Copenhagen,Denmark,2000-04-10 00:00:00,Centre-Back,Defender,right,185.0,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/403690-1712100969.jpg?lm=1,9.0,0.0,,https://www.transfermarkt.co.uk/japhet-sery-larsen/profil/spieler/403690,MLS1,Philadelphia Union,900000.0,900000.0
403692,Victor,Torp,Victor Torp,2021,865,victor-torp,,,Denmark,1999-07-30 00:00:00,Central Midfield,Midfield,right,178.0,2025-07-31 00:00:00,Boutique Transfers,https://img.a.transfermarkt.technology/portrait/header/403692-1626438172.jpg?lm=1,,,,https://www.transfermarkt.co.uk/victor-torp/profil/spieler/403692,DK1,Fodbold Club Midtjylland,1200000.0,1200000.0
403718,Matias,Antonini,Matias Antonini,2016,1390,matias-antonini,Brazil,Porto Alegre,Brazil,1998-04-09 00:00:00,Centre-Back,Defender,right,193.0,2025-06-30 00:00:00,ONE1,https://img.a.transfermarkt.technology/portrait/header/403718-1667514205.png?lm=1,,,,https://www.transfermarkt.co.uk/matias-antonini/profil/spieler/403718,IT1,Cagliari Calcio,275000.0,275000.0
403723,Hrvoje,Babec,Hrvoje Babec,2025,6500,hrvoje-babec,Croatia,Virovitica,Croatia,1999-07-28 00:00:00,Defensive Midfield,Midfield,right,187.0,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/403723-1726499982.png?lm=1,4.0,0.0,,https://www.transfermarkt.co.uk/hrvoje-babec/profil/spieler/403723,RSK1,Football Club Seoul,,
403800,Job,Schuurman,Job Schuurman,2021,1435,job-schuurman,Netherlands,Bemmel,Netherlands,1999-06-12 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/403800-1575899005.jpg?lm=1,,,,https://www.transfermarkt.co.uk/job-schuurman/profil/spieler/403800,NL1,Go Ahead Eagles,50000.0,50000.0
403808,Andrés,Andrade,Andrés Andrade,2025,413,andres-andrade,Panama,Ciudad de Panamá,Panama,1998-10-16 00:00:00,Centre-Back,Defender,left,187.0,2028-06-30 00:00:00,RELC SPORTS INC.,https://img.a.transfermarkt.technology/portrait/header/403808-1754322165.png?lm=1,48.0,1.0,,https://www.transfermarkt.co.uk/andres-andrade/profil/spieler/403808,A1,Linzer Athletik-Sport-Klub,1000000.0,2000000.0
403809,Jiovany,Ramos,Jiovany Ramos,2025,45193,jiovany-ramos,Panama,Panama City,Panama,1997-01-26 00:00:00,Centre-Back,Defender,right,189.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/403809-1717420791.jpg?lm=1,20.0,1.0,3577.0,https://www.transfermarkt.co.uk/jiovany-ramos/profil/spieler/403809,,,,
403834,Kahraman,Demirtaş,Kahraman Demirtaş,2023,2293,kahraman-demirtas,Türkiye,Mardin,Türkiye,1994-05-01 00:00:00,Centre-Back,Defender,left,184.0,2025-06-30 00:00:00,Ethos Group B.V.,https://img.a.transfermarkt.technology/portrait/header/403834-1696346477.png?lm=1,,,,https://www.transfermarkt.co.uk/kahraman-demirtas/profil/spieler/403834,TR1,Konyaspor,125000.0,500000.0
403839,Maecky,Ngombo,Maecky Ngombo,2017,192,maecky-ngombo,Belgium,Liège,Belgium,1995-03-31 00:00:00,Centre-Forward,Attack,right,191.0,,,https://img.a.transfermarkt.technology/portrait/header/403839-1676801263.png?lm=1,,,,https://www.transfermarkt.co.uk/maecky-ngombo/profil/spieler/403839,NL1,Roda JC Kerkrade,275000.0,600000.0
403845,Mattia,Viviani,Mattia Viviani,2019,19,mattia-viviani,Italy,Brescia,Italy,2000-09-04 00:00:00,Defensive Midfield,Midfield,right,183.0,2024-06-30 00:00:00,TMP SOCCER srl ,https://img.a.transfermarkt.technology/portrait/header/403845-1591363285.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mattia-viviani/profil/spieler/403845,IT1,Brescia Calcio,900000.0,1300000.0
403898,Jordan,Beyer,Jordan Beyer,2025,1132,jordan-beyer,Germany,Kempen,Germany,2000-05-19 00:00:00,Centre-Back,Defender,right,187.0,2027-06-30 00:00:00,Robert Schneider,https://img.a.transfermarkt.technology/portrait/header/403898-1685706514.jpg?lm=1,7.0,0.0,,https://www.transfermarkt.co.uk/jordan-beyer/profil/spieler/403898,GB1,Burnley Football Club,13000000.0,16000000.0
404055,Mateusz,Kochalski,Mateusz Kochalski,2025,10625,mateusz-kochalski,Poland,Świdnik,Poland,2000-07-25 00:00:00,Goalkeeper,Goalkeeper,,190.0,2027-06-30 00:00:00,Fabryka Futbolu,https://img.a.transfermarkt.technology/portrait/header/404055-1745159572.png?lm=1,0.0,0.0,3442.0,https://www.transfermarkt.co.uk/mateusz-kochalski/profil/spieler/404055,,,,
404232,Godwin,Obaje,Godwin Obaje,2025,2930,godwin-obaje,Nigeria,Kaduna,Nigeria,1996-03-12 00:00:00,Centre-Forward,Attack,right,188.0,,,https://img.a.transfermarkt.technology/portrait/header/404232-1755611080.jpg?lm=1,2.0,0.0,3444.0,https://www.transfermarkt.co.uk/godwin-obaje/profil/spieler/404232,,,,
404260,Aleksa,Terzic,Aleksa Terzic,2025,409,aleksa-terzic,Yugoslavia (Republic),Belgrad,Serbia,1999-08-17 00:00:00,Left-Back,Defender,left,184.0,2028-06-30 00:00:00,Gol International,https://img.a.transfermarkt.technology/portrait/header/404260-1754994007.png?lm=1,15.0,1.0,,https://www.transfermarkt.co.uk/aleksa-terzic/profil/spieler/404260,A1,Fußballclub Red Bull Salzburg,4000000.0,4000000.0
404262,Lukas,Fahrnberger,Lukas Fahrnberger,2020,24,lukas-fahrnberger,Austria,Wien,Austria,2001-01-08 00:00:00,Defensive Midfield,Midfield,left,182.0,,,https://img.a.transfermarkt.technology/portrait/header/404262-1560687616.jpg?lm=1,,,,https://www.transfermarkt.co.uk/lukas-fahrnberger/profil/spieler/404262,L1,Eintracht Frankfurt Fußball AG,200000.0,200000.0
404321,Renato,Kayzer,Renato Kayzer,2025,2125,renato-kayzer,Brazil,Jotaesse,Brazil,1996-02-17 00:00:00,Centre-Forward,Attack,right,176.0,2027-03-31 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/404321-1600328011.jpg?lm=1,,,,https://www.transfermarkt.co.uk/renato-kayzer/profil/spieler/404321,BRA1,Esporte Clube Vitória,,
404345,Frantisek,Plach,Frantisek Plach,2025,6112,frantisek-plach,CSSR,Žilina,Slovakia,1992-03-08 00:00:00,Goalkeeper,Goalkeeper,left,192.0,2027-06-30 00:00:00,SBM,https://img.a.transfermarkt.technology/portrait/header/404345-1753897119.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/frantisek-plach/profil/spieler/404345,PL1,Gliwicki Klub Sportowy Piast Spółka Akcyjna,,
404358,Kristijan,Trapanovski,Kristijan Trapanovski,2025,1519,kristijan-trapanovski,Macedonia,Bitola,North Macedonia,1999-08-14 00:00:00,Left Winger,Attack,right,180.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/404358-1677509462.png?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/kristijan-trapanovski/profil/spieler/404358,SC1,Dundee United Football Club,600000.0,600000.0
404379,Tetsushi,Yamakawa,Tetsushi Yamakawa,2025,3958,tetsushi-yamakawa,Japan,"Amagasaki, Hyogo",Japan,1997-10-01 00:00:00,Centre-Back,Defender,right,186.0,2026-01-31 00:00:00,UDN SPORTS,https://img.a.transfermarkt.technology/portrait/header/404379-1772732069.JPG?lm=1,,,,https://www.transfermarkt.co.uk/tetsushi-yamakawa/profil/spieler/404379,JAP1,Rakuten Vissel Kobe,,
404383,Pedro,Marques,Pedro Marques,2023,467,pedro-marques,Portugal,Lisboa,Portugal,1998-04-25 00:00:00,Centre-Forward,Attack,right,181.0,2026-05-31 00:00:00,ER Sport Agency,https://img.a.transfermarkt.technology/portrait/header/404383-1689415099.jpg?lm=1,,,,https://www.transfermarkt.co.uk/pedro-marques/profil/spieler/404383,NL1,Nijmegen Eendracht Combinatie,800000.0,900000.0
404384,Rabbi,Matondo,Rabbi Matondo,2025,1100,rabbi-matondo,England,Liverpool,Wales,2000-09-09 00:00:00,Left Winger,Attack,right,175.0,2026-12-31 00:00:00,THE·TEAM,https://img.a.transfermarkt.technology/portrait/header/404384-1640709163.jpg?lm=1,15.0,1.0,,https://www.transfermarkt.co.uk/rabbi-matondo/profil/spieler/404384,NO1,Sportsklubben Brann,3000000.0,9000000.0
404386,Robbie,Burton,Robbie Burton,2019,11,robbie-burton,England,Gravesend,Wales,1999-12-26 00:00:00,Central Midfield,Midfield,right,175.0,,Football Capital,https://img.a.transfermarkt.technology/portrait/header/404386-1605121050.jpg?lm=1,,,,https://www.transfermarkt.co.uk/robbie-burton/profil/spieler/404386,GB1,Arsenal Football Club,300000.0,650000.0
404418,Dávid,Hancko,Dávid Hancko,2025,13,david-hancko,Slovakia,Prievidza,Slovakia,1997-12-13 00:00:00,Centre-Back,Defender,left,188.0,2030-06-30 00:00:00,FairSport,https://img.a.transfermarkt.technology/portrait/header/404418-1722415670.jpg?lm=1,59.0,7.0,,https://www.transfermarkt.co.uk/david-hancko/profil/spieler/404418,ES1,Club Atlético de Madrid S.A.D.,30000000.0,35000000.0
404515,Maksim,Myakish,Maksim Myakish,2025,10481,maksim-myakish,Belarus,Grodno,Belarus,2000-03-03 00:00:00,Defensive Midfield,Midfield,right,191.0,2026-12-31 00:00:00,NSGROUP,https://img.a.transfermarkt.technology/portrait/header/404515-1743206583.png?lm=1,2.0,0.0,3450.0,https://www.transfermarkt.co.uk/maksim-myakish/profil/spieler/404515,,,,
404584,Marcus,Forss,Marcus Forss,2021,1148,marcus-forss,Finland,Turku,Finland,1999-06-18 00:00:00,Centre-Forward,Attack,right,182.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/404584-1538466238.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marcus-forss/profil/spieler/404584,GB1,Brentford Football Club,3500000.0,4500000.0
404585,Stuart,Wilkin,Stuart Wilkin,2025,15817,stuart-wilkin,England,Woking,Malaysia,1998-03-12 00:00:00,Central Midfield,Midfield,right,180.0,2026-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/404585-1736178548.jpg?lm=1,31.0,6.0,15738.0,https://www.transfermarkt.co.uk/stuart-wilkin/profil/spieler/404585,,,,
404586,Tyreke,Johnson,Tyreke Johnson,2018,180,tyreke-johnson,England,Swindon,England,1998-11-03 00:00:00,Left Midfield,Midfield,right,173.0,2023-05-31 00:00:00,Twelve,https://img.a.transfermarkt.technology/portrait/header/404586-1587063654.jpg?lm=1,,,,https://www.transfermarkt.co.uk/tyreke-johnson/profil/spieler/404586,GB1,Southampton FC,,
404604,Patrik,Blahut,Patrik Blahut,2025,5544,patrik-blahut,Slovakia,Voznica,Slovakia,1997-10-07 00:00:00,Right Midfield,Midfield,right,172.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/404604-1614151258.png?lm=1,,,,https://www.transfermarkt.co.uk/patrik-blahut/profil/spieler/404604,TS1,1. FC Slovácko,,
404632,Pedro,Martínez,Pedro Martínez,2017,1050,pedro-martinez,Spain,Dolores (Alicante),Spain,1996-02-09 00:00:00,Central Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/404632-1581912801.png?lm=1,,,,https://www.transfermarkt.co.uk/pedro-martinez/profil/spieler/404632,ES1,Villarreal Club de Fútbol S.A.D.,75000.0,250000.0
